Index,year,statefip,age_cohorts,TotalAll,totalNat,totalFor,TotalWork,workFor,workNat,foreignBorn,nativeBorn,foreignTotalPer,foreignWorkPer
15713,2017,Colorado,85+,5607154,5052426,554728,3050864,406281,2644583,7231,79184,0.09893218600000000,0.133169161
15714,2017,Connecticut,0-4,3588184,3062371,525813,1897612,372334,1525278,2802,178779,0.146540144,0.19621187
15715,2017,Connecticut,5-9,3588184,3062371,525813,1897612,372334,1525278,8281,188336,0.146540144,0.19621187
15716,2017,Connecticut,10-14,3588184,3062371,525813,1897612,372334,1525278,12738,211117,0.146540144,0.19621187
15717,2017,Connecticut,15-19,3588184,3062371,525813,1897612,372334,1525278,16896,224131,0.146540144,0.19621187
15718,2017,Connecticut,20-24,3588184,3062371,525813,1897612,372334,1525278,25337,222101,0.146540144,0.19621187
15719,2017,Connecticut,25-29,3588184,3062371,525813,1897612,372334,1525278,37806,184608,0.146540144,0.19621187
15720,2017,Connecticut,30-34,3588184,3062371,525813,1897612,372334,1525278,50269,173397,0.146540144,0.19621187
15721,2017,Connecticut,35-39,3588184,3062371,525813,1897612,372334,1525278,53458,164575,0.146540144,0.19621187
15722,2017,Connecticut,40-44,3588184,3062371,525813,1897612,372334,1525278,55940,150595,0.146540144,0.19621187
15723,2017,Connecticut,45-49,3588184,3062371,525813,1897612,372334,1525278,51324,197665,0.146540144,0.19621187
15724,2017,Connecticut,50-54,3588184,3062371,525813,1897612,372334,1525278,46022,219590,0.146540144,0.19621187
15725,2017,Connecticut,55-59,3588184,3062371,525813,1897612,372334,1525278,41744,223851,0.146540144,0.19621187
15726,2017,Connecticut,60-64,3588184,3062371,525813,1897612,372334,1525278,35771,210997,0.146540144,0.19621187
15727,2017,Connecticut,65-69,3588184,3062371,525813,1897612,372334,1525278,29206,159755,0.146540144,0.19621187
15728,2017,Connecticut,70-74,3588184,3062371,525813,1897612,372334,1525278,19450,131290,0.146540144,0.19621187
15729,2017,Connecticut,75-79,3588184,3062371,525813,1897612,372334,1525278,14468,83207,0.146540144,0.19621187
15730,2017,Connecticut,80-84,3588184,3062371,525813,1897612,372334,1525278,9769,59660,0.146540144,0.19621187
15731,2017,Connecticut,85+,3588184,3062371,525813,1897612,372334,1525278,14532,78717,0.146540144,0.19621187
15732,2017,Delaware,0-4,961939,867915,94024,499233,70022,429211,1640,52868,0.09774424400000000,0.140259158
15733,2017,Delaware,5-9,961939,867915,94024,499233,70022,429211,1956,48849,0.09774424400000000,0.140259158
15734,2017,Delaware,10-14,961939,867915,94024,499233,70022,429211,1218,61916,0.09774424400000000,0.140259158
15735,2017,Delaware,15-19,961939,867915,94024,499233,70022,429211,1816,57947,0.09774424400000000,0.140259158
15736,2017,Delaware,20-24,961939,867915,94024,499233,70022,429211,4397,55938,0.09774424400000000,0.140259158
15737,2017,Delaware,25-29,961939,867915,94024,499233,70022,429211,8964,59603,0.09774424400000000,0.140259158
15738,2017,Delaware,30-34,961939,867915,94024,499233,70022,429211,11934,49034,0.09774424400000000,0.140259158
15739,2017,Delaware,35-39,961939,867915,94024,499233,70022,429211,11030,50068,0.09774424400000000,0.140259158
15740,2017,Delaware,40-44,961939,867915,94024,499233,70022,429211,8426,41217,0.09774424400000000,0.140259158
15741,2017,Delaware,45-49,961939,867915,94024,499233,70022,429211,8095,51410,0.09774424400000000,0.140259158
15742,2017,Delaware,50-54,961939,867915,94024,499233,70022,429211,8423,57009,0.09774424400000000,0.140259158
15743,2017,Delaware,55-59,961939,867915,94024,499233,70022,429211,6280,60946,0.09774424400000000,0.140259158
15744,2017,Delaware,60-64,961939,867915,94024,499233,70022,429211,6870,59924,0.09774424400000000,0.140259158
15745,2017,Delaware,65-69,961939,867915,94024,499233,70022,429211,5621,52918,0.09774424400000000,0.140259158
15746,2017,Delaware,70-74,961939,867915,94024,499233,70022,429211,2019,44423,0.09774424400000000,0.140259158
15747,2017,Delaware,75-79,961939,867915,94024,499233,70022,429211,2958,28766,0.09774424400000000,0.140259158
15748,2017,Delaware,80-84,961939,867915,94024,499233,70022,429211,782,17797,0.09774424400000000,0.140259158
15749,2017,Delaware,85+,961939,867915,94024,499233,70022,429211,1595,17282,0.09774424400000000,0.140259158
15750,2017,District of Columbia,0-4,693972,590242,103730,410506,78534,331972,1924,43877,0.149472889,0.191310237
15751,2017,District of Columbia,5-9,693972,590242,103730,410506,78534,331972,1921,34862,0.149472889,0.191310237
15752,2017,District of Columbia,10-14,693972,590242,103730,410506,78534,331972,569,25357,0.149472889,0.191310237
15753,2017,District of Columbia,15-19,693972,590242,103730,410506,78534,331972,2755,33744,0.149472889,0.191310237
15754,2017,District of Columbia,20-24,693972,590242,103730,410506,78534,331972,7422,46945,0.149472889,0.191310237
15755,2017,District of Columbia,25-29,693972,590242,103730,410506,78534,331972,11583,71386,0.149472889,0.191310237
15756,2017,District of Columbia,30-34,693972,590242,103730,410506,78534,331972,14772,63705,0.149472889,0.191310237
15757,2017,District of Columbia,35-39,693972,590242,103730,410506,78534,331972,15292,45215,0.149472889,0.191310237
15758,2017,District of Columbia,40-44,693972,590242,103730,410506,78534,331972,10571,31774,0.149472889,0.191310237
15759,2017,District of Columbia,45-49,693972,590242,103730,410506,78534,331972,7209,31128,0.149472889,0.191310237
15760,2017,District of Columbia,50-54,693972,590242,103730,410506,78534,331972,6805,32029,0.149472889,0.191310237
15761,2017,District of Columbia,55-59,693972,590242,103730,410506,78534,331972,6667,27659,0.149472889,0.191310237
15762,2017,District of Columbia,60-64,693972,590242,103730,410506,78534,331972,5635,29076,0.149472889,0.191310237
15763,2017,District of Columbia,65-69,693972,590242,103730,410506,78534,331972,4105,23171,0.149472889,0.191310237
15764,2017,District of Columbia,70-74,693972,590242,103730,410506,78534,331972,2022,19412,0.149472889,0.191310237
15765,2017,District of Columbia,75-79,693972,590242,103730,410506,78534,331972,2154,14161,0.149472889,0.191310237
15766,2017,District of Columbia,80-84,693972,590242,103730,410506,78534,331972,996,7590,0.149472889,0.191310237
15767,2017,District of Columbia,85+,693972,590242,103730,410506,78534,331972,1328,9151,0.149472889,0.191310237
15768,2017,Florida,0-4,20984400,16614282,4370118,10808141,2943007,7865134,26625,1097111,0.208255561,0.272295393
15769,2017,Florida,5-9,20984400,16614282,4370118,10808141,2943007,7865134,59122,1088064,0.208255561,0.272295393
15770,2017,Florida,10-14,20984400,16614282,4370118,10808141,2943007,7865134,86798,1112784,0.208255561,0.272295393
15771,2017,Florida,15-19,20984400,16614282,4370118,10808141,2943007,7865134,136783,1088113,0.208255561,0.272295393
15772,2017,Florida,20-24,20984400,16614282,4370118,10808141,2943007,7865134,198854,1067208,0.208255561,0.272295393
15773,2017,Florida,25-29,20984400,16614282,4370118,10808141,2943007,7865134,264115,1131375,0.208255561,0.272295393
15774,2017,Florida,30-34,20984400,16614282,4370118,10808141,2943007,7865134,331833,973491,0.208255561,0.272295393
15775,2017,Florida,35-39,20984400,16614282,4370118,10808141,2943007,7865134,385710,922532,0.208255561,0.272295393
15776,2017,Florida,40-44,20984400,16614282,4370118,10808141,2943007,7865134,418051,826070,0.208255561,0.272295393
15777,2017,Florida,45-49,20984400,16614282,4370118,10808141,2943007,7865134,430524,913143,0.208255561,0.272295393
15778,2017,Florida,50-54,20984400,16614282,4370118,10808141,2943007,7865134,413913,998345,0.208255561,0.272295393
15779,2017,Florida,55-59,20984400,16614282,4370118,10808141,2943007,7865134,375570,1075528,0.208255561,0.272295393
15780,2017,Florida,60-64,20984400,16614282,4370118,10808141,2943007,7865134,323291,1024650,0.208255561,0.272295393
15781,2017,Florida,65-69,20984400,16614282,4370118,10808141,2943007,7865134,275347,989260,0.208255561,0.272295393
15782,2017,Florida,70-74,20984400,16614282,4370118,10808141,2943007,7865134,227922,853138,0.208255561,0.272295393
15783,2017,Florida,75-79,20984400,16614282,4370118,10808141,2943007,7865134,182778,610495,0.208255561,0.272295393
15784,2017,Florida,80-84,20984400,16614282,4370118,10808141,2943007,7865134,118952,408792,0.208255561,0.272295393
15785,2017,Florida,85+,20984400,16614282,4370118,10808141,2943007,7865134,113930,434183,0.208255561,0.272295393
15786,2017,Georgia,0-4,10429379,9369903,1059476,5495415,806228,4689187,6495,647570,0.10158572200000000,0.146709211
15787,2017,Georgia,5-9,10429379,9369903,1059476,5495415,806228,4689187,13384,670489,0.10158572200000000,0.146709211
15788,2017,Georgia,10-14,10429379,9369903,1059476,5495415,806228,4689187,26911,712639,0.10158572200000000,0.146709211
15789,2017,Georgia,15-19,10429379,9369903,1059476,5495415,806228,4689187,38989,708860,0.10158572200000000,0.146709211
15790,2017,Georgia,20-24,10429379,9369903,1059476,5495415,806228,4689187,63123,643096,0.10158572200000000,0.146709211
15791,2017,Georgia,25-29,10429379,9369903,1059476,5495415,806228,4689187,87406,645436,0.10158572200000000,0.146709211
15792,2017,Georgia,30-34,10429379,9369903,1059476,5495415,806228,4689187,110366,570485,0.10158572200000000,0.146709211
15793,2017,Georgia,35-39,10429379,9369903,1059476,5495415,806228,4689187,137787,580694,0.10158572200000000,0.146709211
15794,2017,Georgia,40-44,10429379,9369903,1059476,5495415,806228,4689187,126360,544675,0.10158572200000000,0.146709211
15795,2017,Georgia,45-49,10429379,9369903,1059476,5495415,806228,4689187,112941,602870,0.10158572200000000,0.146709211
15796,2017,Georgia,50-54,10429379,9369903,1059476,5495415,806228,4689187,98290,606647,0.10158572200000000,0.146709211
15797,2017,Georgia,55-59,10429379,9369903,1059476,5495415,806228,4689187,73316,599071,0.10158572200000000,0.146709211
15798,2017,Georgia,60-64,10429379,9369903,1059476,5495415,806228,4689187,59762,539309,0.10158572200000000,0.146709211
15799,2017,Georgia,65-69,10429379,9369903,1059476,5495415,806228,4689187,37957,458798,0.10158572200000000,0.146709211
15800,2017,Georgia,70-74,10429379,9369903,1059476,5495415,806228,4689187,26055,348008,0.10158572200000000,0.146709211
15801,2017,Georgia,75-79,10429379,9369903,1059476,5495415,806228,4689187,21074,224685,0.10158572200000000,0.146709211
15802,2017,Georgia,80-84,10429379,9369903,1059476,5495415,806228,4689187,10208,137551,0.10158572200000000,0.146709211
15803,2017,Georgia,85+,10429379,9369903,1059476,5495415,806228,4689187,9052,129020,0.10158572200000000,0.146709211
15804,2017,Hawaii,0-4,1427538,1168541,258997,746800,175272,571528,2572,84522,0.181429146,0.234697375
15805,2017,Hawaii,5-9,1427538,1168541,258997,746800,175272,571528,1806,88275,0.181429146,0.234697375
15806,2017,Hawaii,10-14,1427538,1168541,258997,746800,175272,571528,3186,78970,0.181429146,0.234697375
15807,2017,Hawaii,15-19,1427538,1168541,258997,746800,175272,571528,7436,68617,0.181429146,0.234697375
15808,2017,Hawaii,20-24,1427538,1168541,258997,746800,175272,571528,8567,82912,0.181429146,0.234697375
15809,2017,Hawaii,25-29,1427538,1168541,258997,746800,175272,571528,15490,89776,0.181429146,0.234697375
15810,2017,Hawaii,30-34,1427538,1168541,258997,746800,175272,571528,18380,82773,0.181429146,0.234697375
15811,2017,Hawaii,35-39,1427538,1168541,258997,746800,175272,571528,23331,72415,0.181429146,0.234697375
15812,2017,Hawaii,40-44,1427538,1168541,258997,746800,175272,571528,21719,67804,0.181429146,0.234697375
15813,2017,Hawaii,45-49,1427538,1168541,258997,746800,175272,571528,25717,58831,0.181429146,0.234697375
15814,2017,Hawaii,50-54,1427538,1168541,258997,746800,175272,571528,26216,61347,0.181429146,0.234697375
15815,2017,Hawaii,55-59,1427538,1168541,258997,746800,175272,571528,23124,71088,0.181429146,0.234697375
15816,2017,Hawaii,60-64,1427538,1168541,258997,746800,175272,571528,21295,67494,0.181429146,0.234697375
15817,2017,Hawaii,65-69,1427538,1168541,258997,746800,175272,571528,18392,65982,0.181429146,0.234697375
15818,2017,Hawaii,70-74,1427538,1168541,258997,746800,175272,571528,12538,47643,0.181429146,0.234697375
15819,2017,Hawaii,75-79,1427538,1168541,258997,746800,175272,571528,11260,29269,0.181429146,0.234697375
15820,2017,Hawaii,80-84,1427538,1168541,258997,746800,175272,571528,10940,20548,0.181429146,0.234697375
15821,2017,Hawaii,85+,1427538,1168541,258997,746800,175272,571528,7028,30275,0.181429146,0.234697375
15822,2017,Idaho,0-4,1716943,1621923,95020,850990,68366,782624,1088,115431,0.055342548,0.08033701900000000
15823,2017,Idaho,5-9,1716943,1621923,95020,850990,68366,782624,1337,114992,0.055342548,0.08033701900000000
15824,2017,Idaho,10-14,1716943,1621923,95020,850990,68366,782624,1886,132035,0.055342548,0.08033701900000000
15825,2017,Idaho,15-19,1716943,1621923,95020,850990,68366,782624,2660,120327,0.055342548,0.08033701900000000
15826,2017,Idaho,20-24,1716943,1621923,95020,850990,68366,782624,7606,104813,0.055342548,0.08033701900000000
15827,2017,Idaho,25-29,1716943,1621923,95020,850990,68366,782624,6810,106316,0.055342548,0.08033701900000000
15828,2017,Idaho,30-34,1716943,1621923,95020,850990,68366,782624,11566,96868,0.055342548,0.08033701900000000
15829,2017,Idaho,35-39,1716943,1621923,95020,850990,68366,782624,9258,106292,0.055342548,0.08033701900000000
15830,2017,Idaho,40-44,1716943,1621923,95020,850990,68366,782624,9847,89528,0.055342548,0.08033701900000000
15831,2017,Idaho,45-49,1716943,1621923,95020,850990,68366,782624,8099,92791,0.055342548,0.08033701900000000
15832,2017,Idaho,50-54,1716943,1621923,95020,850990,68366,782624,10333,89307,0.055342548,0.08033701900000000
15833,2017,Idaho,55-59,1716943,1621923,95020,850990,68366,782624,6546,102356,0.055342548,0.08033701900000000
15834,2017,Idaho,60-64,1716943,1621923,95020,850990,68366,782624,5907,99166,0.055342548,0.08033701900000000
15835,2017,Idaho,65-69,1716943,1621923,95020,850990,68366,782624,2884,89252,0.055342548,0.08033701900000000
15836,2017,Idaho,70-74,1716943,1621923,95020,850990,68366,782624,3809,65394,0.055342548,0.08033701900000000
15837,2017,Idaho,75-79,1716943,1621923,95020,850990,68366,782624,2487,38147,0.055342548,0.08033701900000000
15838,2017,Idaho,80-84,1716943,1621923,95020,850990,68366,782624,1034,28173,0.055342548,0.08033701900000000
15839,2017,Idaho,85+,1716943,1621923,95020,850990,68366,782624,1863,30735,0.055342548,0.08033701900000000
15840,2017,Illinois,0-4,12802023,10977515,1824508,6765434,1348241,5417193,9949,756498,0.142517163,0.19928374100000000
15841,2017,Illinois,5-9,12802023,10977515,1824508,6765434,1348241,5417193,18191,760393,0.142517163,0.19928374100000000
15842,2017,Illinois,10-14,12802023,10977515,1824508,6765434,1348241,5417193,25840,821927,0.142517163,0.19928374100000000
15843,2017,Illinois,15-19,12802023,10977515,1824508,6765434,1348241,5417193,49651,786020,0.142517163,0.19928374100000000
15844,2017,Illinois,20-24,12802023,10977515,1824508,6765434,1348241,5417193,85339,778483,0.142517163,0.19928374100000000
15845,2017,Illinois,25-29,12802023,10977515,1824508,6765434,1348241,5417193,127930,769075,0.142517163,0.19928374100000000
15846,2017,Illinois,30-34,12802023,10977515,1824508,6765434,1348241,5417193,181510,684234,0.142517163,0.19928374100000000
15847,2017,Illinois,35-39,12802023,10977515,1824508,6765434,1348241,5417193,191108,678451,0.142517163,0.19928374100000000
15848,2017,Illinois,40-44,12802023,10977515,1824508,6765434,1348241,5417193,209898,576367,0.142517163,0.19928374100000000
15849,2017,Illinois,45-49,12802023,10977515,1824508,6765434,1348241,5417193,192581,635361,0.142517163,0.19928374100000000
15850,2017,Illinois,50-54,12802023,10977515,1824508,6765434,1348241,5417193,168340,676615,0.142517163,0.19928374100000000
15851,2017,Illinois,55-59,12802023,10977515,1824508,6765434,1348241,5417193,145266,727989,0.142517163,0.19928374100000000
15852,2017,Illinois,60-64,12802023,10977515,1824508,6765434,1348241,5417193,131608,669101,0.142517163,0.19928374100000000
15853,2017,Illinois,65-69,12802023,10977515,1824508,6765434,1348241,5417193,99640,540979,0.142517163,0.19928374100000000
15854,2017,Illinois,70-74,12802023,10977515,1824508,6765434,1348241,5417193,69199,410652,0.142517163,0.19928374100000000
15855,2017,Illinois,75-79,12802023,10977515,1824508,6765434,1348241,5417193,54569,283016,0.142517163,0.19928374100000000
15856,2017,Illinois,80-84,12802023,10977515,1824508,6765434,1348241,5417193,32701,202816,0.142517163,0.19928374100000000
15857,2017,Illinois,85+,12802023,10977515,1824508,6765434,1348241,5417193,31188,219538,0.142517163,0.19928374100000000
15858,2017,Indiana,0-4,6666818,6317536,349282,3414844,236967,3177877,3323,412655,0.052391111,0.06939321400000000
15859,2017,Indiana,5-9,6666818,6317536,349282,3414844,236967,3177877,9066,427642,0.052391111,0.06939321400000000
15860,2017,Indiana,10-14,6666818,6317536,349282,3414844,236967,3177877,9765,438458,0.052391111,0.06939321400000000
15861,2017,Indiana,15-19,6666818,6317536,349282,3414844,236967,3177877,21360,442582,0.052391111,0.06939321400000000
15862,2017,Indiana,20-24,6666818,6317536,349282,3414844,236967,3177877,34122,428315,0.052391111,0.06939321400000000
15863,2017,Indiana,25-29,6666818,6317536,349282,3414844,236967,3177877,35693,414749,0.052391111,0.06939321400000000
15864,2017,Indiana,30-34,6666818,6317536,349282,3414844,236967,3177877,38386,382188,0.052391111,0.06939321400000000
15865,2017,Indiana,35-39,6666818,6317536,349282,3414844,236967,3177877,39392,388218,0.052391111,0.06939321400000000
